time,voltage
0.0,0.0
1e-09,0.0
2e-09,0.0
3.0000000000000004e-09,0.0
4e-09,0.0
5e-09,0.0
6.000000000000001e-09,0.0
7.000000000000001e-09,0.0
8e-09,0.0
9.000000000000001e-09,0.0
1e-08,0.0
1.1000000000000001e-08,0.0
1.2000000000000002e-08,0.0
1.3e-08,0.0
1.4000000000000001e-08,0.0
1.5000000000000002e-08,0.0
1.6e-08,0.0
1.7e-08,0.0
1.8000000000000002e-08,0.0
1.9e-08,0.0
2e-08,0.0
2.1000000000000003e-08,0.0
2.2000000000000002e-08,0.0
2.3e-08,0.0
2.4000000000000003e-08,0.0
2.5000000000000002e-08,0.0
2.6e-08,0.0
2.7e-08,0.0
2.8000000000000003e-08,0.0
2.9e-08,0.0
3.0000000000000004e-08,0.0
3.1e-08,0.0
3.2e-08,0.0
3.3000000000000004e-08,0.0
3.4e-08,0.0
3.5e-08,0.0
3.6000000000000005e-08,0.0
3.7e-08,0.0
3.8e-08,0.0
3.9000000000000005e-08,0.0
4e-08,0.0
4.1e-08,0.0
4.2000000000000006e-08,0.0
4.3e-08,0.0
4.4000000000000004e-08,0.0
4.5000000000000006e-08,0.0
4.6e-08,0.0
4.7000000000000004e-08,0.0
4.8000000000000006e-08,0.0
4.9e-08,0.0
5.0000000000000004e-08,0.0
5.1e-08,0.0
5.2e-08,0.0
5.3000000000000005e-08,0.0
5.4e-08,0.0
5.5e-08,0.0
5.6000000000000005e-08,0.0
5.7e-08,0.0
5.8e-08,0.0
5.9000000000000006e-08,0.0
6.000000000000001e-08,0.0
6.1e-08,0.0
6.2e-08,0.0
6.300000000000001e-08,0.0
6.4e-08,0.0
6.5e-08,0.0
6.600000000000001e-08,0.0
6.7e-08,0.0
6.8e-08,0.0
6.900000000000001e-08,0.0
7e-08,0.0
7.1e-08,0.0
7.200000000000001e-08,0.0
7.3e-08,0.0
7.4e-08,0.0
7.500000000000001e-08,0.0
7.6e-08,0.0
7.7e-08,0.0
7.800000000000001e-08,0.0
7.9e-08,0.0
8e-08,0.0
8.100000000000001e-08,0.0
8.2e-08,0.0
8.3e-08,0.0
8.400000000000001e-08,0.0
8.500000000000001e-08,0.0
8.6e-08,0.0
8.700000000000001e-08,0.0
8.800000000000001e-08,0.0
8.9e-08,0.0
9.000000000000001e-08,0.0
9.100000000000001e-08,0.0
9.2e-08,0.0
9.300000000000001e-08,0.0
9.400000000000001e-08,0.0
9.5e-08,0.0
9.600000000000001e-08,0.0
9.700000000000001e-08,0.0
9.8e-08,0.0
9.9e-08,0.0
1.0000000000000001e-07,0.0
1.01e-07,0.0
1.02e-07,0.0
1.0300000000000001e-07,0.0
1.04e-07,0.0
1.05e-07,0.0
1.0600000000000001e-07,0.0
1.07e-07,0.0
1.08e-07,0.0
1.0900000000000001e-07,0.0
1.1e-07,0.0
1.11e-07,0.0
1.1200000000000001e-07,0.0
1.13e-07,0.0
1.14e-07,0.0
1.1500000000000001e-07,0.0
1.16e-07,0.0
1.17e-07,0.0
1.1800000000000001e-07,0.0
1.1900000000000001e-07,0.0
1.2000000000000002e-07,0.0
1.21e-07,0.0
1.22e-07,0.0
1.23e-07,0.0
1.24e-07,0.0
1.2500000000000002e-07,0.0
1.2600000000000002e-07,0.0
1.27e-07,0.0
1.28e-07,0.0
1.29e-07,0.0
1.3e-07,0.0
1.31e-07,0.0
1.3200000000000002e-07,0.0
1.33e-07,0.0
1.34e-07,0.0
1.35e-07,0.0
1.36e-07,0.0
1.37e-07,0.0
1.3800000000000002e-07,0.0
1.3900000000000001e-07,0.0
1.4e-07,0.0
1.41e-07,0.0
1.42e-07,0.0
1.43e-07,0.0
1.4400000000000002e-07,0.0
1.4500000000000001e-07,0.255
1.46e-07,0.255
1.47e-07,0.255
1.48e-07,0.255
1.49e-07,0.255
1.5000000000000002e-07,0.255
1.5100000000000002e-07,0.255
1.52e-07,0.255
1.53e-07,0.255
1.54e-07,0.255
1.55e-07,0.255
1.5600000000000002e-07,0.255
1.5700000000000002e-07,0.255
1.58e-07,0.255
1.59e-07,0.255
1.6e-07,0.255
1.61e-07,0.255
1.6200000000000002e-07,0.255
1.6300000000000002e-07,0.255
1.64e-07,0.255
1.65e-07,0.255
1.66e-07,0.255
1.67e-07,0.255
1.6800000000000002e-07,0.255
1.6900000000000002e-07,0.255
1.7000000000000001e-07,0.255
1.71e-07,0.255
1.72e-07,0.255
1.73e-07,0.255
1.7400000000000002e-07,0.255
1.7500000000000002e-07,0.255
1.7600000000000001e-07,0.255
1.77e-07,0.255
1.78e-07,0.255
1.79e-07,0.255
1.8000000000000002e-07,0.255
1.8100000000000002e-07,0.255
1.8200000000000002e-07,0.255
1.83e-07,0.255
1.84e-07,0.255
1.85e-07,0.255
1.8600000000000002e-07,0.255
1.8700000000000002e-07,0.255
1.8800000000000002e-07,0.255
1.89e-07,0.255
1.9e-07,0.255
1.91e-07,0.255
1.9200000000000003e-07,0.255
1.9300000000000002e-07,0.255
1.9400000000000002e-07,0.255
1.95e-07,0.255
1.96e-07,0.255
1.97e-07,0.0
1.98e-07,0.0
1.9900000000000002e-07,0.0
2.0000000000000002e-07,0.0
2.01e-07,0.0
2.02e-07,0.0
2.03e-07,0.0
2.04e-07,0.0
2.0500000000000002e-07,0.0
2.0600000000000002e-07,0.0
2.0700000000000001e-07,0.0
2.08e-07,0.0
2.09e-07,0.0
2.1e-07,0.0
2.1100000000000002e-07,0.0
2.1200000000000002e-07,0.0
2.1300000000000001e-07,0.0
2.14e-07,0.0
2.15e-07,0.0
2.16e-07,0.0
2.1700000000000002e-07,0.0
2.1800000000000002e-07,0.0
2.1900000000000002e-07,0.0
2.2e-07,0.0
2.21e-07,0.0
2.22e-07,0.0
2.2300000000000002e-07,0.0
2.2400000000000002e-07,0.0
2.2500000000000002e-07,0.0
2.26e-07,0.0
2.27e-07,0.0
2.28e-07,0.0
2.2900000000000003e-07,0.0
2.3000000000000002e-07,0.0
2.3100000000000002e-07,0.0
2.32e-07,0.0
2.33e-07,0.0
2.34e-07,0.0
2.3500000000000003e-07,0.0
2.3600000000000002e-07,0.0
2.3700000000000002e-07,0.0
2.3800000000000001e-07,0.0
2.39e-07,0.0
2.4000000000000003e-07,0.0
2.41e-07,0.0
2.42e-07,0.0
2.43e-07,0.0
2.44e-07,0.0
2.4500000000000004e-07,0.0
2.46e-07,0.0
2.4700000000000003e-07,0.0
2.48e-07,0.0
2.49e-07,0.0
2.5000000000000004e-07,0.0
2.51e-07,0.0
2.5200000000000003e-07,0.0
2.53e-07,0.0
2.54e-07,0.0
2.55e-07,0.0
2.56e-07,0.0
2.5700000000000004e-07,0.0
2.58e-07,0.0
2.5900000000000003e-07,0.0
2.6e-07,0.0
2.61e-07,0.0
2.62e-07,0.0
2.63e-07,0.0
